region,district,kindergarten_name,outside_branches,group_count,land_area_built,external_sweeping_area,internal_cleaning_area,garden_area,leased_garden_area,design_capacity,vacant_land_area,educational_building_count,floor_count,wall_material,wall_condition,roof_material,roof_condition,window_condition,floor_condition,door_condition,sports_equipment_available,assembly_hall_condition,kitchen_condition,kitchen_water_supply,electricity_condition,has_generator,has_solar_panels,internal_electrical_condition,lighting_condition,heating_source,heating_fuel_source,boiler_room_condition,internal_heating_condition,water_availability,drinking_water_source,has_fence,internet_type,internet_usage,fire_safety_available,has_cctv,has_public_transport_nearby,accessible_for_disabled,repaired_or_reconstructed,total_students,earthquake_safety,restroom_location,restroom_water_condition,restroom_connected_to_sewage,staff_total,restroom_doors_partitions,restroom_handwash_water_soap,restroom_sewage_issues,restroom_water_issues,restroom_lighting_safe,classrooms_warm_in_winter,indoor_pipeline_installed,children_walk_more_than_3km,meets_modern_infrastructure,satisfied_with_condition,age_score,total_population,utilization_ratio,population_score,infrastructure_score,resources_score,latitude,longitude,need_category,predicted_need_Category
Samarkand,Payarik district,kindergarten_385,0.0,0.4,0.5,1.0,1.0,0.0,0.0,120,0.3,0.3,0.6,0.8,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,1.0,0.5,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.8,0.5,0.8,150,1.0,0.8,1.0,0.5,12,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,162,1.35,0.0,0.66,0.76,39.98917,66.84583,RED,RED
Samarkand,Oqdaryo district,kindergarten_385,0.0,0.2,0.5,1.0,0.6,0.8,0.0,68,0.7,0.3,0.3,0.8,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.7,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.6,68,0.5,0.4,0.0,0.0,4,1.0,1.0,0.2,0.2,0.0,1.0,0.0,0.7,0.5,0.3,0.8,72,1.0588235294117647,0.11,0.5,0.53,39.9092,67.0916,RED,RED
Samarkand,Taylak district,kindergarten_388,0.0,0.4,0.5,0.8,0.8,1.0,0.0,75,0.3,0.6,0.3,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.8,0.5,0.0,140,1.0,0.8,0.3,0.5,9,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.7,1.0,1.0,0.8,149,1.9866666666666666,0.0,0.66,0.77,39.6575,67.2353,RED,RED
Samarkand,Qushrabat district,kindergarten_388,0.0,0.2,0.5,0.3,0.3,0.8,0.0,120,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.8,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,100,1.0,0.8,1.0,0.5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,102,0.85,1.0,0.65,0.86,40.3333,66.5,YELLOW,YELLOW
Samarkand,Pastargom district,kindergarten_390,0.0,0.2,0.5,0.3,0.3,0.3,0.0,120,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,120,1.0,0.8,1.0,0.5,5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,125,1.0416666666666667,0.16,0.63,0.84,39.65,67.2,YELLOW,YELLOW
Samarkand,Samarkand city,kindergarten_390,0.0,0.4,0.3,0.3,0.3,0.3,0.0,150,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,210,1.0,0.8,1.0,1.0,24,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,234,1.56,0.0,0.59,0.83,39.65417,66.95972,RED,RED
Samarkand,Kattakurgan city,kindergarten_395,0.0,0.2,0.3,0.3,0.3,0.0,0.0,50,0.3,0.3,0.6,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,60,1.0,1.0,1.0,1.0,4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.8,64,1.28,0.0,0.63,0.9,39.89889,66.25611,RED,RED
Samarkand,Ishtihan district,kindergarten_396,0.0,0.4,0.5,0.6,0.6,0.6,0.0,120,0.3,0.3,0.3,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.6,120,1.0,0.4,0.0,0.0,2,0.5,0.5,0.2,0.2,1.0,1.0,0.0,0.7,1.0,1.0,0.8,122,1.0166666666666666,0.25,0.69,0.62,39.8371,66.4843,RED,RED
Samarkand,Jomboy district,kindergarten_396,0.0,1.0,1.0,1.0,1.0,0.8,0.0,140,0.3,0.3,0.6,1.0,1.0,0.8,0.5,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.7,1.0,0.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,37,1.0,1.0,1.0,0.5,14,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.9,1.0,0.3,0.4,51,0.36428571428571427,0.0,0.63,0.66,39.69889,67.09333,RED,RED
Samarkand,Bulungur district,kindergarten_398,0.0,0.2,0.5,0.3,0.8,0.3,0.0,45,0.3,0.3,0.3,0.8,0.5,0.8,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.7,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,45,1.0,0.4,0.5,0.0,2,1.0,1.0,0.0,0.2,1.0,1.0,0.0,0.7,0.0,0.3,0.2,47,1.0444444444444445,0.15,0.4,0.54,39.7573054,67.27287,RED,RED
Samarkand,Kattakurgan district,kindergarten_398,0.0,0.2,1.0,1.0,0.6,0.3,0.0,60,0.3,0.3,0.3,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.0,60,1.0,0.8,1.0,0.5,2,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.4,1.0,1.0,1.0,62,1.0333333333333334,0.19,0.64,0.76,39.89716,66.27242,YELLOW,YELLOW
Samarkand,Nurabad district,kindergarten_398,0.0,0.2,1.0,0.6,0.8,0.8,0.0,60,0.3,0.3,0.6,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.5,0.2,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.8,97,1.0,0.4,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8,98,1.6333333333333333,0.0,0.7,0.62,39.6100912,66.29622,RED,RED
Samarkand,Narpay district,kindergarten_401,0.0,0.4,1.0,0.3,0.3,0.3,0.0,180,1.0,0.3,0.6,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,200,1.0,0.8,1.0,1.0,21,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.4,1.0,1.0,0.2,221,1.2277777777777779,0.0,0.68,0.83,39.9223,65.925,RED,RED
Samarkand,Payarik district,kindergarten_401,0.0,0.2,1.0,0.8,0.8,0.6,0.0,120,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,0.5,0.5,0.5,1.0,1.0,0.0,1.0,0.0,91,0.5,0.8,1.0,0.5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,93,0.775,0.75,0.63,0.78,39.98917,66.84583,YELLOW,YELLOW
Samarkand,Oqdaryo district,kindergarten_402,0.0,0.6,0.5,1.0,1.0,1.0,0.0,360,0.3,0.3,0.6,0.8,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.2,0.5,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.8,0.0,1.0,1.0,0.5,0.4,0.0,0.0,0.0,315,0.5,0.8,1.0,1.0,13,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.0,0.3,0.2,328,0.9111111111111111,0.83,0.47,0.69,39.9092,67.0916,RED,RED
Samarkand,Taylak district,kindergarten_403,0.0,0.6,1.0,0.3,0.3,0.3,0.0,120,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,290,1.0,0.8,1.0,0.5,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,310,2.5833333333333335,0.0,0.72,0.86,39.6575,67.2353,RED,RED
Samarkand,Qushrabat district,kindergarten_404,0.0,0.2,0.5,0.3,0.3,0.3,0.0,50,0.3,0.3,0.3,0.8,0.5,0.8,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,80,0.5,0.4,0.0,0.0,1,0.5,0.0,0.2,0.2,0.0,1.0,0.5,1.0,0.5,0.3,0.2,81,1.62,0.0,0.33,0.45,40.3333,66.5,RED,RED
Samarkand,Samarkand district,kindergarten_404,1.0,0.4,0.5,1.0,0.8,0.3,0.0,160,0.3,0.3,0.3,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,0.3,1.0,1.0,0.8,0.7,0.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.4,1.0,0.0,0.0,196,1.0,0.8,1.0,1.0,8,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.8,204,1.275,0.0,0.67,0.74,39.65417,66.95972,RED,RED
Samarkand,Pastargom district,kindergarten_406,0.0,0.4,0.5,0.3,0.3,0.3,0.0,90,0.3,0.3,0.3,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.8,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.8,100,0.5,0.8,1.0,0.5,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,103,1.1444444444444444,0.01,0.58,0.81,39.65,67.2,RED,RED
Samarkand,Paxtachi district,kindergarten_406,0.0,0.6,1.0,0.3,0.6,0.3,0.0,180,0.3,1.0,0.3,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.6,245,1.0,0.4,0.0,0.5,6,1.0,1.0,0.2,0.2,0.0,1.0,1.0,1.0,0.5,1.0,1.0,251,1.3944444444444444,0.0,0.7,0.73,39.9167,66.0,RED,RED
Samarkand,Samarkand city,kindergarten_407,0.0,0.2,0.5,0.3,0.3,0.3,0.0,120,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.3,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,120,1.0,0.8,1.0,1.0,19,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,139,1.1583333333333334,0.01,0.67,0.84,39.65417,66.95972,YELLOW,YELLOW
Samarkand,Kattakurgan city,kindergarten_410,0.0,1.0,0.5,0.6,0.6,0.8,0.0,100,0.3,1.0,0.3,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.5,1.0,0.8,0.0,0.6,95,1.0,0.4,0.0,0.0,5,1.0,1.0,0.2,0.2,0.0,1.0,1.0,1.0,0.0,1.0,0.8,100,1.0,0.32,0.68,0.64,39.89889,66.25611,RED,RED
Samarkand,Ishtihan district,kindergarten_410,0.0,1.0,0.5,1.0,1.0,1.0,0.0,360,0.7,0.6,0.6,0.8,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.7,0.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,360,0.5,0.8,1.0,0.5,1,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.7,1.0,1.0,1.0,361,1.0027777777777778,0.31,0.79,0.79,39.8371,66.4843,YELLOW,YELLOW
Samarkand,Jomboy district,kindergarten_412,0.0,0.4,1.0,0.3,0.8,0.3,0.0,90,0.3,1.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,145,1.0,0.8,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,147,1.6333333333333333,0.0,0.76,0.92,39.69889,67.09333,RED,RED
Samarkand,Bulungur district,kindergarten_413,0.0,0.2,1.0,0.3,0.3,0.3,0.0,90,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.0,1.0,0.8,1.0,0.8,115,1.0,0.8,1.0,1.0,15,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,130,1.4444444444444444,0.0,0.69,0.78,39.7573054,67.27287,RED,RED
Samarkand,Kattakurgan district,kindergarten_415,0.0,0.2,0.5,0.3,0.3,0.3,0.0,120,0.3,0.3,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,120,1.0,0.8,1.0,0.5,6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,126,1.05,0.14,0.62,0.83,39.89716,66.27242,YELLOW,YELLOW
Samarkand,Nurabad district,kindergarten_415,0.0,0.4,1.0,1.0,1.0,0.6,0.0,120,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,60,1.0,0.8,1.0,0.5,25,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85,0.7083333333333334,0.37,0.7,0.8,39.6100912,66.29622,YELLOW,YELLOW
Samarkand,Narpay district,kindergarten_415,0.0,0.4,0.5,0.8,0.6,1.0,0.0,300,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6,200,1.0,0.8,1.0,0.5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,208,0.6933333333333334,0.29,0.73,0.84,39.9223,65.925,GREEN,GREEN
Samarkand,Payarik district,kindergarten_416,0.0,0.2,1.0,0.8,0.6,0.6,0.0,70,0.7,0.3,0.3,1.0,0.5,0.8,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.7,1.0,1.0,1.0,0.8,0.5,1.0,0.5,0.5,0.4,0.0,0.0,0.6,60,0.5,0.4,0.0,0.0,2,0.0,1.0,0.0,0.2,0.0,1.0,1.0,0.7,0.0,0.3,0.2,62,0.8857142857142857,0.94,0.45,0.5,39.98917,66.84583,RED,RED
Samarkand,Oqdaryo district,kindergarten_417,0.0,1.0,0.3,0.0,0.6,0.0,0.0,120,0.3,0.3,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.3,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.8,120,1.0,0.8,1.0,0.5,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,140,1.1666666666666667,0.01,0.69,0.78,39.9092,67.0916,YELLOW,YELLOW
Samarkand,Taylak district,kindergarten_418,0.0,0.2,0.3,0.3,0.3,0.3,0.0,123,0.3,0.3,0.3,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,75,1.0,0.8,1.0,1.0,4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.8,79,0.6422764227642277,0.12,0.6,0.83,39.6575,67.2353,YELLOW,YELLOW
Samarkand,Qushrabat district,kindergarten_421,0.0,0.2,1.0,0.3,0.3,0.3,0.0,60,0.7,0.3,0.3,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.8,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,93,0.5,0.8,1.0,0.5,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,95,1.5833333333333333,0.0,0.57,0.8,40.3333,66.5,RED,RED
Samarkand,Samarkand district,kindergarten_421,0.0,0.4,0.5,1.0,1.0,1.0,0.0,160,0.3,0.3,0.3,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,205,1.0,0.8,1.0,0.5,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.8,215,1.34375,0.0,0.71,0.88,39.65417,66.95972,RED,RED
Samarkand,Pastargom district,kindergarten_424,0.0,0.4,1.0,0.3,0.3,0.3,0.0,150,0.3,0.6,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,0.8,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,180,1.0,0.8,1.0,0.5,5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,185,1.2333333333333334,0.0,0.68,0.85,39.65,67.2,RED,RED
Samarkand,Paxtachi district,kindergarten_424,0.0,0.6,0.5,1.0,0.6,0.3,0.0,420,0.3,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5,1.0,1.0,0.5,1.0,0.8,0.0,0.8,338,1.0,0.8,1.0,1.0,30,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.9,0.0,1.0,1.0,368,0.8761904761904762,0.97,0.69,0.8,39.9167,66.0,YELLOW,GREEN
Samarkand,Samarkand city,kindergarten_424,0.0,0.2,1.0,1.0,0.6,0.6,0.0,120,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,120,0.5,0.8,1.0,1.0,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,135,1.125,0.02,0.68,0.88,39.65417,66.95972,YELLOW,YELLOW
Samarkand,Urgut district,kindergarten_425,0.0,1.0,0.5,0.6,0.6,0.6,0.0,140,0.3,0.6,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.0,0.6,137,1.0,0.8,1.0,1.0,4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,141,1.0071428571428571,0.29,0.7,0.81,39.4022,67.2431,GREEN,GREEN
Samarkand,Kattakurgan city,kindergarten_427,0.0,0.4,0.5,0.8,0.8,0.0,0.0,120,0.3,0.3,0.6,0.8,0.5,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.8,0.7,1.0,1.0,1.0,0.8,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,170,1.0,0.8,1.0,1.0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,171,1.425,0.0,0.68,0.89,39.89889,66.25611,RED,RED
Samarkand,Ishtihan district,kindergarten_427,0.0,0.4,0.5,0.8,0.6,1.0,0.0,175,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,344,1.0,1.0,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8,346,1.977142857142857,0.0,0.74,0.95,39.8371,66.4843,RED,RED
Samarkand,Jomboy district,kindergarten_429,0.0,1.0,1.0,0.3,0.3,0.3,0.0,75,0.3,0.3,0.6,0.8,1.0,0.7,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8,85,1.0,0.8,1.0,1.0,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,0.8,91,1.2133333333333334,0.0,0.67,0.92,39.69889,67.09333,RED,RED
Samarkand,Bulungur district,kindergarten_429,0.0,0.2,0.5,0.6,0.8,0.6,0.0,60,0.3,0.3,0.3,0.8,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.2,0.4,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.0,0.4,0.0,0.0,0.8,72,0.0,0.4,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.0,0.0,1.0,75,1.25,0.0,0.49,0.4,39.7573054,67.27287,RED,RED
Samarkand,Kattakurgan district,kindergarten_430,0.0,0.6,0.3,0.8,0.8,0.6,0.0,190,0.3,0.6,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.7,1.0,0.0,1.0,0.8,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8,250,1.0,0.8,0.3,0.5,5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,255,1.3421052631578947,0.0,0.7,0.68,39.89716,66.27242,RED,RED
Samarkand,Payarik district,kindergarten_436,0.0,0.4,0.5,0.6,1.0,0.6,0.0,240,0.3,0.3,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,270,1.0,0.8,1.0,1.0,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,310,1.2916666666666667,0.0,0.73,0.94,39.98917,66.84583,RED,RED
Samarkand,Oqdaryo district,kindergarten_436,0.0,0.4,1.0,0.3,0.3,0.3,0.0,230,0.3,0.6,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,1.0,1.0,0.5,0.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6,214,1.0,0.8,1.0,0.5,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8,230,1.0,0.32,0.66,0.85,39.9092,67.0916,GREEN,GREEN
Samarkand,Taylak district,kindergarten_436,0.0,0.4,0.5,0.6,0.6,0.3,0.0,120,0.3,0.3,0.3,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,120,1.0,0.8,0.3,0.5,2,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.4,1.0,1.0,1.0,122,1.0166666666666666,0.25,0.61,0.62,39.6575,67.2353,RED,RED
Samarkand,Qushrabat district,kindergarten_442,0.0,0.2,0.3,0.3,0.3,0.3,0.0,123,0.3,0.3,0.3,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,60,1.0,0.8,1.0,1.0,4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,64,0.5203252032520326,0.0,0.6,0.86,40.3333,66.5,RED,RED
Samarkand,Samarkand district,kindergarten_445,0.0,0.6,0.5,0.8,0.8,0.8,0.0,360,0.3,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.8,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.6,405,1.0,0.8,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,407,1.1305555555555555,0.02,0.73,0.87,39.65417,66.95972,YELLOW,YELLOW
