id,region,district,school_name,usage %,population_score,sports_equipment,drinking_water,generator,solar_panels,heating_system_x,fuel_source,water,drinking_water_supply,internet_connection,internet_usage,fire_safety,video_surveillance,public_transport,musculoskeletal_disorders_facilities,restroom_location,restroom_stalls,handwashing,restroom_safe,restroom_connection,classrooms_warm,water_pipeline,resources_score,wall_material,wall_condition,roof_material,roof_condition,windows_condition,floor_condition,door_condition,library_condition,gym_condition,stadium_condition,hall_condition,kitchen_condition,electrical_system,lighting_system,boiler_condition,heating_system_y,restroom_water,sewage_connection,sewage_issues,water_supply_issues,restroom_lighting,restroom_pathway,dining_condition,boundary_wall,repairs_done,earthquake_safety,distance_to_school,modern_standards,satisfaction,outdoor_restroom_material,outdoor_restroom_condition,indoor_restroom_condition,infrastructure_score,need_category,latitude,longitude,predicted_need_Category
542,Samarkand region,Oqdaryo district,54-сонли умумий ўрта таълим мактаби,87.78,0.75,1.0,0.0,1,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,0.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,1.0,0.6506849315068493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.45625000000000004,RED,39.9092,67.0916,RED
543,Samarkand region,Oqdaryo district,55-sonli umumiy o'rta ta'lim maktabi,81.67,0.91,0.0,0.0,1,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,0.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,1.0,0.5821917808219178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.34375,RED,39.9092,67.0916,RED
544,Samarkand region,Oqdaryo district,56-сонли умумий ўрта таълим мактаби,74.07,1.0,1.0,0.0,1,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,0.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,1.0,0.6506849315068493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.45625,RED,39.9092,67.0916,RED
545,Samarkand region,Oqdaryo district,6-сонли умумий ўрта таълим мактаби,68.18,0.97,1.0,0.0,0,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,0.0,1.0,1.0,0.4,0.0,0.0,1.0,1,1,0.0,0.4794520547945206,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.803125,RED,39.9092,67.0916,RED
546,Samarkand region,Oqdaryo district,7-сонли умумий ўрта таълим мактаби,69.05,0.98,1.0,0.0,1,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,0.0,1.0,1.0,0.4,1.0,1.0,1.0,0,1,0.0,0.6164383561643835,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.0,0.0,1.0,1.0,0.0,0.5,0.6,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.7781250000000001,YELLOW,39.9092,67.0916,YELLOW
547,Samarkand region,Oqdaryo district,8-сонли умумий ўрта таълим мактаби,69.23,0.98,1.0,0.0,1,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,1.0,1.0,0,1,0.0,0.6164383561643835,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7,0.0,0.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.784375,YELLOW,39.9092,67.0916,YELLOW
548,Samarkand region,Oqdaryo district,9-сонли умумий ўрта таълим мактаби,97.1,0.47,1.0,0.0,1,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,1.0,1.0,0,1,0.0,0.6164383561643835,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.0,0.0,1.0,1.0,0.0,1.0,0.6,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.8250000000000001,RED,39.9092,67.0916,RED
549,Samarkand region,Pastdargom district,1-sonli ixtisoslashtirilgan davlat umumta’lim maktabi,87.74,0.76,0.5,1.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,1.0,0.8356164383561643,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8,1.0,0.6,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.8218749999999999,YELLOW,,,YELLOW
550,Samarkand region,Pastdargom district,1-sonli umumiy o'rta ta'lim maktabi,91.84,0.63,1.0,0.0,1,0.0,0.8,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0,1,0.3,0.5753424657534247,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.0,1.0,0.6,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.771875,RED,,,RED
551,Samarkand region,Pastdargom district,10-sonli umumiy o'rta ta'lim maktabi,50.0,0.48,0.0,0.0,1,0.3,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,1.0,1,0,1.0,0.5821917808219178,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,0.0,1.0,1.0,0.8,1.0,1.0,1.0,0.8,1.0,0.3,0.8,1.0,0.3,0.7281249999999999,RED,,,RED
552,Samarkand region,Pastdargom district,100-sonli umumiy o'rta ta'lim maktabi,98.35,0.43,0.0,0.0,1,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,1,1,0.0,0.3561643835616438,0.8,0.3,0.8,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.7,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.8,0.0,0.3,0.8,0.5,0.0,0.421875,RED,,,RED
553,Samarkand region,Pastdargom district,101-sonli umumiy o'rta ta'lim maktabi,70.83,0.99,0.5,0.0,1,1.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,0.7,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.7671232876712327,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.678125,YELLOW,,,YELLOW
554,Samarkand region,Pastdargom district,102-sonli umumiy o'rta ta'lim maktabi,87.27,0.77,0.5,0.5,1,1.0,0.8,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1,1,1.0,0.8904109589041097,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.771875,YELLOW,,,YELLOW
555,Samarkand region,Pastdargom district,103-sonli umumiy o'rta ta'lim maktabi,69.2,0.98,0.5,0.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1,1,1.0,0.86986301369863,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.6,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.80625,GREEN,,,GREEN
556,Samarkand region,Pastdargom district,104-sonli umumiy o'rta ta'lim maktabi,66.09,0.93,0.5,0.0,1,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,0.7,1.0,0.4,1.0,1.0,1.0,1,1,1.0,0.7671232876712327,0.8,1.0,0.8,0.5,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.7093750000000001,YELLOW,,,YELLOW
557,Samarkand region,Pastdargom district,105-sonli umumiy o'rta ta'lim maktabi,70.24,0.99,1.0,0.0,1,0.0,0.8,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.4,0.0,0.0,1.0,0,1,0.3,0.43150684931506855,0.8,1.0,0.8,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.6937500000000001,RED,,,RED
558,Samarkand region,Pastdargom district,106-sonli umumiy o'rta ta'lim maktabi,54.17,0.61,0.5,1.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1,1,1.0,0.9657534246575342,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.825,RED,,,RED
559,Samarkand region,Pastdargom district,107--sonli umumiy o'rta ta'lim maktabi,55.48,0.65,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1,1,1.0,0.86986301369863,0.8,0.3,0.8,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.8,0.5,0.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.6187499999999999,RED,,,RED
560,Samarkand region,Pastdargom district,108-sonli umumiy o'rta ta'lim maktabi,52.5,0.56,0.5,1.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.86986301369863,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.8,0.5,0.8,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.7281249999999999,RED,,,RED
561,Samarkand region,Pastdargom district,109-sonli umumiy o'rta ta'lim maktabi,53.79,0.6,0.5,0.0,1,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,0.0,0.0,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.5821917808219178,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0,1.0,0.8,1.0,1.0,0.73125,RED,,,RED
562,Samarkand region,Pastdargom district,11-sonli umumiy o'rta ta'lim maktabi,60.0,0.79,0.5,0.5,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,1.0,0.8013698630136985,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8,0.5,0.8,1.0,0.0,1.0,1.0,0.8,1.0,1.0,0.75,YELLOW,,,YELLOW
563,Samarkand region,Pastdargom district,110-sonli umumiy o'rta ta'lim maktabi,28.68,0.07,0.5,1.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.4,0.0,1.0,1.0,1,1,1.0,0.8493150684931507,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.2,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.8,0.5,0.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.709375,RED,,,RED
564,Samarkand region,Pastdargom district,111-sonli umumiy o'rta ta'lim maktabi,45.28,0.35,0.5,1.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1,1,1.0,0.9383561643835615,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.8,0.5,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.84375,RED,,,RED
565,Samarkand region,Pastdargom district,112-sonli umumiy o'rta ta'lim maktabi,93.06,0.59,0.5,1.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.86986301369863,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8,0.5,0.8,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.8218749999999999,RED,,,RED
566,Samarkand region,Pastdargom district,113-sonli umumiy o'rta ta'lim maktabi,82.5,0.89,0.5,1.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.86986301369863,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8,0.5,0.8,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.7437499999999999,GREEN,,,YELLOW
567,Samarkand region,Pastdargom district,114-sonli umumiy o'rta ta'lim maktabi,61.04,0.82,0.0,1.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.8356164383561643,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.8,0.5,0.6,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.7375,YELLOW,,,YELLOW
568,Samarkand region,Pastdargom district,115-sonli umumiy o'rta ta'lim maktabi,40.83,0.24,0.5,1.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.86986301369863,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8,0.5,0.8,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.7593749999999999,RED,,,RED
569,Samarkand region,Pastdargom district,116-sonli umumiy o'rta ta'lim maktabi,66.71,0.94,0.0,1.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.8356164383561643,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.8,0.5,0.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.71875,YELLOW,,,YELLOW
570,Samarkand region,Pastdargom district,117-sonli umumiy o'rta ta'lim maktabi,55.42,0.65,0.5,1.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.8493150684931507,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.7593749999999999,YELLOW,,,YELLOW
571,Samarkand region,Pastdargom district,118-sonli umumiy o'rta ta'lim maktabi,55.1,0.64,0.5,0.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.4,0.5,1.0,1.0,1,1,1.0,0.815068493150685,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.7093750000000001,YELLOW,,,YELLOW
572,Samarkand region,Pastdargom district,119-sonli umumiy o'rta ta'lim maktabi,62.81,0.86,0.5,1.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1,1,1.0,0.9383561643835615,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.8,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.71875,YELLOW,,,YELLOW
573,Samarkand region,Pastdargom district,12-sonli umumiy o'rta ta'lim maktabi,74.2,1.0,0.5,0.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.4,0.5,1.0,1.0,0,1,1.0,0.7465753424657535,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,1.0,0.5,1.0,1.0,0.7,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.8,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.7937500000000001,GREEN,,,GREEN
574,Samarkand region,Pastdargom district,120-sonli umumiy o'rta ta'lim maktabi,93.75,0.57,0.5,1.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.86986301369863,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.8,0.5,0.8,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.8062499999999999,RED,,,RED
575,Samarkand region,Pastdargom district,121-sonli umumiy o'rta ta'lim maktabi,73.75,1.0,0.0,0.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.4,0.5,1.0,1.0,0,1,1.0,0.7123287671232877,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.8,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.71875,YELLOW,,,YELLOW
576,Samarkand region,Pastdargom district,122-sonli umumiy o'rta ta'lim maktabi,49.41,0.46,0.5,0.0,0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.3,1.0,0.0,0.4,1.0,1.0,1.0,0,1,1.0,0.547945205479452,0.8,1.0,0.8,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.55625,RED,,,RED
577,Samarkand region,Pastdargom district,123-sonli umumiy o'rta ta'lim maktabi,62.29,0.85,0.5,1.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.8013698630136985,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.8,0.5,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.8125,YELLOW,,,YELLOW
578,Samarkand region,Pastdargom district,124-sonli umumiy o'rta ta'lim maktabi,54.05,0.61,0.5,0.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.7808219178082193,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8,1.0,0.8,1.0,0.5,1.0,1.0,0.8,1.0,1.0,0.765625,RED,,,RED
579,Samarkand region,Pastdargom district,125-sonli umumiy o'rta ta'lim maktabi,94.84,0.54,0.5,1.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1,1,1.0,0.9383561643835615,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.875,RED,,,RED
580,Samarkand region,Pastdargom district,126-sonli umumiy o'rta ta'lim maktabi,46.1,0.37,1.0,1.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.9041095890410957,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.8687499999999999,RED,,,RED
581,Samarkand region,Pastdargom district,127-сонли умумий ўрта таълим мактаби,65.53,0.92,0.5,0.0,0,1.0,1.0,0.5,1.0,0.8,1.0,1.0,0.5,0.0,0.0,1.0,0.4,1.0,0.0,1.0,1,0,0.0,0.41095890410958896,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,1.0,0.0,1.0,0.8,0.0,0.3,0.8,,1.0,0.528125,RED,,,RED
582,Samarkand region,Pastdargom district,129-sonli umumiy o'rta ta'lim maktabi,53.65,0.59,0.5,0.0,1,1.0,0.8,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,1.0,0.7534246575342467,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.8,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.734375,RED,,,RED
583,Samarkand region,Pastdargom district,13-sonli umumiy o'rta ta'lim maktabi,78.57,0.96,0.5,1.0,1,1.0,0.8,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4,0.5,1.0,0.0,0,1,0.0,0.4794520547945206,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,1.0,1.0,0.0,1.0,0.8,1.0,1.0,0.79375,RED,,,RED
584,Samarkand region,Pastdargom district,14-sonli umumiy o'rta ta'lim maktabi,80.12,0.94,0.5,0.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,1.0,0.7671232876712327,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8,0.5,0.8,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.8062499999999999,GREEN,,,GREEN
585,Samarkand region,Pastdargom district,15-sonli umumiy o'rta ta'lim maktabi,86.88,0.78,0.5,0.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,1.0,0.7671232876712327,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,0.7,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.8,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.75625,YELLOW,,,YELLOW
586,Samarkand region,Pastdargom district,16-sonli umumiy o'rta ta'lim maktabi,69.32,0.98,0.0,0.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.7671232876712327,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.803125,GREEN,,,GREEN
587,Samarkand region,Pastdargom district,17-sonli umumiy o'rta ta'lim maktabi,93.1,0.59,0.5,1.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,1.0,0.8356164383561643,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.8,0.5,0.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.734375,RED,,,RED
588,Samarkand region,Pastdargom district,18-sonli umumiy o'rta ta'lim maktabi,90.28,0.68,0.5,1.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4,0.5,1.0,1.0,0,1,1.0,0.7671232876712327,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.8,0.5,0.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.78125,YELLOW,,,YELLOW
590,Samarkand region,Pastdargom district,2-sonli umumiy o'rta ta'lim maktabi,89.23,0.71,0.5,0.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.6986301369863013,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.73125,YELLOW,,,YELLOW
